Date,Author,Vertical,Headline,Description
"TIMESOFINDIA.COM | Updated: Jan 13, 2020, 19:36 IST",null,null,Big sports events today,"NEW DELHI: Here are the big sports events lined up for Monday (January 13) that comprise action from football and Ranji Trophy.
(All timings in IST)
1:15 am (Football - Serie A)
Roma vs Juventus(Juventus won 2-1)
1:30 am (Football - Ligue 1)
PSG vs Monaco (The match ended in 3-3 draw)
9:30 am (Khelo India)
Khelo India Youth Games, Day 5
9:30 am (Cricket - Ranji Trophy, Round 5, Day 3)
Kerala vs Punjab (Kerala won by 21 runs)
Rajasthan vs Gujarat (Rajasthan 327/7 in first innings at stumps, lead by 2 runs)
Andhra vs Hyderabad (Hyderabad 45/3 in second innings at stumps, trail by 219 runs)
Railways vs Madhya Pradesh (Madhya Pradesh 308/5 in second innings at stumps, lead by 188 runs)
Saurashtra vs Karnataka (Karnataka 30/0 in second innings at stumps, trail by 380 runs)
Tamil Nadu vs Mumbai (Tamil Nadu 249/7 in first innings at stumps, trail by 239 runs)
Uttar Pradesh vs Baroda (Baroda 179/8 in first innings at stumps, trail by 252 runs)
Tripura vs Uttarakhand (Uttarakhand 21/1 in second innings at stumps, trail by 168 runs)
Assam vs Chhattisgarh (Chhattisgarh 25/1 in second innings at stumps, trail by 121 runs)
Maharashtra vs Jharkhand (Jharkhand 47/1 in second innings at stumps, trail by 217 runs)
Haryana vs Odisha (Odisha 147/7 in second innings at stumps, require another 32 runs)
Jammu and Kashmir vs Services (Jammu and Kashmir 184/5 in second innings at stumps, lead by 302 runs)"
"Sachin Parashar | TNN | Updated: Jan 13, 2020, 10:29 IST",Sachin Parashar,India,Article 370: India hopeful of winning support of Democrats on J&K,"NEW DELHI: While several Republicans in the US have publicly backed India's decision to revoke the special status of what was the state of J&K, many 'moderate' Democrat Congressmen too have reached out to the Indian government and have expressed understanding of India's position, according to senior Indian government sources. These Congressmen, said an official, are reluctant to speak out in public because of the 'ultra left-liberal flank' of the Democratic Party.
The six Congressmen to have spoken so far for India are all Republicans.
""The moderate elements within the Democratic Party, even if privately, have shown serious understanding of not just India’s position that the decision to amend Article 370 was meant to ensure economic opportunities and social justice but also the fact that Pakistan was exploiting the separatist sentiment in some areas of the Valley for perpetrating cross-border terrorism,"" claimed a senior official.
Many top Democrats, including presidential hopefuls like Elizabeth Warren and Bernie Sanders, have publicly expressed concern about the situation in J&K. While Sanders had described India’s actions as unacceptable, Warren had called for India to show respect for the rights of Kashmiri people.
After the Indian mission outreach led by ambassador Harsh Vardhan Shringla, official sources said, more Congressmen are said to be considering making statements in support of India’s position. Shringla returns to India this week to take charge as foreign secretary later this month.
Congressman Scott Perry last week became the 6th leader from the Republican Party to express support for India on the J&K issue. Perry is a 4th-term Congressman from Pennsylvania and is a member of important House Committees like Foreign Affairs and Transportation & Infrastructure.
“I stand with India in their aspiration to provide equal economic, social, and political opportunities to all citizens. As part of this pursuit, two-thirds of the Indian Parliament voted last year to change the status of Jammu and Kashmir. This vote allowed the government of India to address the stagnant economy and high youth unemployment plaguing the region by providing economic opportunity and sound governance. The residents of Jammu and Kashmir have battled economic depression and forces of extremism and radicalization for too long. The regional stability now provided by government will give residents of Jammu and Kashmir a better way forward and hope for the future,"" Perry was quoted as having said. In March, 2019, Perry had introduced a resolution in the House to condemn the Pulwama terror attack.
Other Congressmen who have publicly backed India include Francis Rooney and Joe Wilson, both members of the House Foreign Affairs Committee. Speaking in the House, Wilson had said that India’s decision was meant to ""boost economic development, fight corruption and end gender, caste and religious discrimination"".
Congressmen Pete Olson, Paul Gosar and George Holding are the three others who have endorsed India’s position in public. The first Congressman to issue a statement on J&K, Holding had said that while Article 370 might have worked well for 'those with political connections,’ it denied economic opportunities for the people and that it also created a polarizing environment that was exploited politically.
""These are all very influential people in their own right. Holding is a member of House Ways and Means Committee which is the oldest committee of the US Congress. Gosar is the Chair of the House Committee on natural resources,"" said the official."
"Rajendra Sharma | TNN | Updated: Jan 13, 2020, 03:30 IST",Rajendra Sharma,India,Those who raise anti-national slogans will be sent to jail: Amit Shah,"BHOPAL: Those who raise slogans against India will be sent behind bars, BJP president and Union home minister Amit Shah said at a rally in Jabalpur on Sunday, his first since CAA came into force. A ‘sky-high’ Ram Mandir will be built in Ayodhya in just four months, he announced.
“Some students raised anti-India slogans, ‘Bharat tere tukde honge ek hazar, Inshallah Inshallah’ at JNU. Shouldn’t they be put in jail? Those who would raise anti-national slogans will be sent behind bars,” said Shah at the CAA outreach rally.
The BJP chief challenged Congress to stop construction of Ram temple. “Should Ram temple be constructed or not? Congress leader and advocate Kapil Sibal said it should not be built. Sibal bhai, stop it if you can. A sky-high Ram temple is going to come up within the next four months.”
Shah challenged Congress leader Rahul Gandhi and Trinamool Congress chief Mamata Banerjee to point out a single provision in CAA that can take away any Indian’s citizenship.
“Congress and opposition parties are misleading the nation on CAA and instigating minorities,” he alleged, adding: “After Independence, Congress divided the country on the basis of religion. Hindus, Sikhs, Parsis and Jains, who lived in both East and West Pakistan wanted to return, but they stayed because of the bloodshed. The leaders of our country had assured them that they will be welcomed here and given the citizenship whenever they want.”
Justifying CAA, Shah said, “After Partition, there were 30% Hindus in both East and West Pakistan. Today, there are just 3% Hindus in Pakistan and 7% Hindus in East Pakistan (now Bangladesh). I want to ask the blind and deaf Congress leaders, where have the Hindus, Sikh, Sindhi brothers gone? Where have Machhua (fishermen) of Bangladesh vanished?”
“Mahatma Gandhi had said, they were citizens of India and would be welcomed here when they want to return. The then Prime Minister Jawaharlal Nehru had also promised to give them Indian citizenship, but Congress is running away from the promise. We will do everything for them. Those who were being tormented will be rehabilitated here. Congress should open its ears and listen. Do whatever you can. We will give citizenship to all of them,” Shah emphasised.
The home minister also raised the issue of human rights violations in Pakistan and said, “Atrocities are being committed in Pakistan on minorities. Gurudwara Nanakana Sahib was attacked and the daughter of the Granthi kidnapped. What is happening there? Why is Congress not raising this matter?”
Shah also quoted the election manifesto of Rajasthan Congress, which promises to provide citizenship to Hindus and Sikhs from Pakistan. “Now, Congress is refusing. The party is misleading the public. I would like to assure that there is no provision of taking back citizenship of any Indian citizen,” he said.
Accusing Congress of propagating lies, Shah said: “We will tell the public how Mamata Banerjee, Kejriwal and Rahul Baba are spreading false information. We will contact more than 3 crore people under the awareness drive. BJP has committed to finish some tasks since 1950. Prime Minister Narendra Modi ji has completed those tasks.”
Congress opposes every move taken by the BJP-led NDA government, he said. “Congress is opposing every decision, from Article 370, 35A, to Ram temple, triple talaq, surgical strike, air strike, and now citizenship law. For vote bank politics, Congress is singing the tune of Pakistan and Imran on every issue. I urge Congress to return from the wrong path. It should understand the feelings of the public else, you (Congress) will be completely wiped out,” said Shah.
The BJP president also hit out at Madhya Pradesh chief minister Kamal Nath for refusing to implement CAA. “Nath should not talk loud. Instead, he should focus on MP. The state has already been handed over to liquor and sand mafia. We are searching for gaushalas that Congress had promised in MP but couldn’t see a single one. Farmers who have been cheated in the name of loan waiver are demanding bonus on wheat. If you have the strength, then come on the (election) ground. Public makes mistake once, not every time. We will trounce you by two-thirds majority,” claimed Shah.
The BJP chief lauded former CM Shivraj Singh Chouhan and said people still remember the government he led in MP. MP BJP chief Rakesh Singh, leader of opposition Gopal Bhargava and Union minister Faggan Singh Kulaste were also at the rally."
null,null,null,null,null
null,null,null,null,null
null,null,null,null,null
"Tanvi PS | TNN | Jan 14, 2020, 00:00 IST",Tanvi PS,City,Bengalureans head out on an ant trail,"On a crisp weekend morning at Lalbagh recently, eager parents and children had gathered together for an ‘ant walk’. Guided by Sunil Kumar M – a senior science adviser at a foreign embassy, who has spent nearly 25 years observing ants – the event saw participants, armed with magnifying glasses, taking a stroll in the park to get a closer view of the lifestyle of this ‘eusocial’ insect.
Different types of ants and the activities they carry out

As the participants start observing the acrobat ants, Sunil explains that in an ant colony, specific roles are allocated to each ant. The queen ant is at the apex of the social hierarchy
Queen ant:
Throughout her life, the queen primarily has only one purpose – to lay eggs and expand the colony. In most cases, the queen ant picks her successor. The untimely death of a queen may also signify the death of the colony. To ensure her protection, she is always hidden deep inside the ant colony.
Infertile male and female ants:
These ants usually act as workers, foragers, nurses and care-givers for offspring. Their duties include finding food and cleaning the nest.
Fertile male and female ants:
The fertile male ants are thrown out of the colony, after which they need to find a virgin queen ant to mate with. Similarly, the fertile female ants are also thrown out. They can start their own colony once they find a suitable mate. Sometimes, these ants also challenge the authority of an existing female ant, in order to become the next queen.

Fun fact:
Ever noticed an ant with wings? These are often the fertile male or female ants that are given wings, so that they can find a new mate and start a new colony.

Ants reprimand bad behaviour

If a worker ant tries to go rogue, fellow worker ants are known to bite that ant and bring it back into line. This happens because ants believe in working towards the greater good for the colony.

Conquests and colony expansion

Ants’ most common enemies are termites – they often fight for survival in similar habitats. Ants are also known to wage war on other ant colonies, in order to capture more worker ants for their own colony. The conquerors, thus, add more workers to their own colonies, branding them with their trademark smell.

Farming and water harvesting

Some ants take up farming and grow fungus. They also milk a few insects and drink their nectar. Some others again use feathers for their nests in a way that they catch the morning dew and store it for later use.

The travel patterns that ants follow

After spotting a solitary ant, a participant of the walking group asked, “Don’t ants walk in lines?” Responding to that, Sunil said that the trail network is not a general characteristic. According to him, some ant colonies are large in number, so foragers set out together and bring food home. They leave the trails on their path with pheromones, as if to announce: “Look, I found food here.” However, some colonies have fewer ants and, in such a situation, solitary ants set out to find food.
He also shared a research that he and his team had undertaken, in which they marked large forager ants that stepped out to get food in specific colours and studied their routines. “Ants are very disciplined, and they stick to the paths assigned to them. Among the ones we had marked, we saw that each ant stuck to a particular route. One day, however, we removed one of these colour-marked ants. And we were stunned to find that the very next day, a non-marked ant stepped out looking for food in the same path of the ant that we had removed, indicating there was some knowledge transfer taking place in the nest,” he explains.
Do ants bite or sting?

On their way, the participants spot a red weaver ant on a tree. “Careful. They sting when alarmed,” warned Sunil, adding, “Often when ants bite or sting, they risk injuring themselves. There are some ants that have evolved in a way that they can bite into your skin first, to cause a cut, and then spray chemical water inside the wound.”

Some of the common ants found in Bengaluru

Fire ant (solenopsis geminate): Infamous for their biting habit, these ants can easily adapt to any surroundings.
Black crazy ant (paratrechina longicornis): A black crazy ant is known for her habit of cleaning her own legs
Odour ants (tapinoma melanocephalum): These house ants apparently lap up sugar.
Acrobat ant (crematogaster: An acrobat ant lifts her gaster to release alarm pheromones
Weaver ant (oecophylla smaragdina): These ants are said to coax their offspring to release silk that they use to stick leaves as they build their nest.
Did you know?

Some ants are blind. These insects can function perfectly well without eyes. They can go about their daily tasks using only their sense of touch and smell."
null,null,null,null,null
null,null,null,null,null
null,null,null,null,null
null,null,null,null,null
"Julie Mariappan | TNN | Jan 14, 2020, 00:02 IST",Julie Mariappan,India,"By 2030, 57% of global power demand should be met by renewables: IRENA","ABU DHABI: Renewable energy should supply 57% of global power demand by the end of the decade, up from 26% now, according to the intergovernmental International Renewable Energy Agency (IRENA).
A booklet, ‘10 years:Progress toAction’, published on the sidelines of 10th annual Assembly of IRENA in Abu Dhabi, has charted the recent global advances and outlined the measures required to scale up renewables. Annual investment needs to double from around $329 billion in 2018 to$737 billion to deploy renewable energy at the speed required. Much of it could be met by redirecting planned fossil fuel investments. IRENA director-general Francesco La Camera said, “We must urgently address the need for stronger enabling policies and a significant increase in investment over the next ten years. Renewables hold the key to sustainable development and should be central to energy and economic planning all over the world.”
Additional investments bring significant savings by minimising losses caused by climate change because of inaction. Savings could amount to between $1.6 trillion and $307 trillion annually by 2030, IRENA said.
Strengthening the case for renewable energy,IRENA pointedtofalling technologycosts. Solar PV costs fell by 87% over the last ten years, and onshore wind turbine prices by 46%.
IRENA data shows that 60% of new electricity access can be met by renewables in the next decade through stand-alone and mini-grid systems. The global energy transformation by 2030 could also lead to generation of 30 million jobs.
Meanwhile, the Abu Dhabi Fund for Development on Sunday approved a $105-million loan for renewableenergy projectsin eight developing countries—Antigua, Burkina Faso, Chad, Cuba,theMaldives, Nepal, Saint Lucia, and Saint Vincent and the Grenadines.
(The journalist is in Abu Dhabi on an invite from Masdar, the host of Abu Dhabi Sustainability Week)."
"TIMESOFINDIA.COM | Updated: Jan 14, 2020, 21:53 IST",null,null,Big sports events today,"NEW DELHI: Here are the big sports events lined up for Tuesday (January 14) that comprise the first ODI between India and Australia.
(All timings in IST)
9:30 am (Khelo India)
Khelo India Youth Games, Day 6
9:30 am (Cricket - Ranji Trophy, Round 5, Day 4)
Rajasthan vs Gujarat (Match drawn)
Andhra vs Hyderabad (Andhra won by an innings and 96 runs)
Railways vs Madhya Pradesh (Match drawn)
Saurashtra vs Karnataka (Match drawn)
Tamil Nadu vs Mumbai (Match drawn)
Uttar Pradesh vs Baroda (Match drawn)
Tripura vs Uttarakhand (Match drawn)
Assam vs Chhattisgarh (Match drawn)
Maharashtra vs Jharkhand (Maharashtra won by 8 wickets)
Haryana vs Odisha (Odisha won by 1 wicket)
Jammu and Kashmir vs Services (Jammu and Kashmir won by 173 runs)
10:10 am (Badminton - Indonesia Masters)
Subhankar Dey vs Suppanyu Avihingsanon (Thailand) in men's singles qualification (Subhankar lost 16-21, 12-21)
10:20 am (Badminton - Indonesia Masters)
Tanongsak Saensomboonsuk (Thailand) vs Lakshya Sen in men's singles qualification (Lakshya lost 13-21, 12-21)
12:20 pm (Badminton - Indonesia Masters)
Siti Fadia Silva RamadhantiRibka Sugiarto (Indonesia) vs Pooja Dandu/Sanjana Santosh in women's doubles qualification (Pooja/Sanjana lost 16-21, 6-21)
1:30 pm (Cricket - 1st ODI)
India vs Australia(Australia won by 10 wickets)
1:30 pm (Cricket - ICC Under 19 World Cup Warm up)
India vs Zimbabwe (India won by 23 runs)
2:00 pm (Football - I-League)
NEROCA vs Real Kashmir (NEROCA won 1-0)
Minerva vs Mohun Bagan (Match ended in 1-1 draw)"
null,null,null,null,null
null,null,null,null,null
"Vinay Lokesh | TNN | Jan 15, 2020, 00:00 IST",Vinay Lokesh,City,Fire lines created to prevent forest fire in Bandipur,"Forest fires are a concern for people across the world. Even as Australia continues to battle the bush fires that have been ravaging the continent, back home, officials have been working tirelessly ensure that our forests do not fall prey to a blaze. A year ago, the Bandipur Tiger Reserve lost flora and fauna in over 10,000 acres owing to a massive forest fire, and officials are now trying to prevent a repeat by creating a 2,550 kilometre fire line.
Towards this, the forest department is undertaking clearing of vegetation and controlled burning of the same to create bald patches of land across the boundary line of the forest to prevent the wild spreading of a fire. Speaking to us, director of Bandipur Tiger Reserve, T Balachandra, says, “We are leaving no stone unturned to ensure that last year's tragedy is not repeated. We have created 2,550 kilometres of fire lines in all 13 ranges of the Reserve. We are hoping to complete all work in creating fire lines to be completed in a week's time. We have deployed temporary watchers in all ranges to prevent any illegal acts by miscreants that could spark a fire. We are also interacting with the villagers living on the fringes of the forest to create awareness about their role in protecting forests from fires.”
A wildlife enthusiast says, “Over the last two years, the ecology in Bandipur has been severely affected by forest fires. I hope the forest department has learnt its lessons from the previous mass destruction. Right now, everything is dry in Bandipur, so chances of it catching fire are high. But if we do get a few spells of rain in February or March, that could be averted. The forest department needs to be well-equipped to prevent forest fires.”"
null,null,null,null,null
null,null,null,null,null
null,null,null,null,null
null,null,null,null,null
null,null,null,null,null
null,null,null,null,null
null,null,null,null,null
null,null,null,null,null
null,null,null,null,null
null,null,null,null,null
null,null,null,null,null
"TNN | Jan 16, 2020, 00:00 IST",null,City,Bengaluru celebrates an evening of music and Japanese food,"Pot ‘O’ Noodles recently celebrated a ‘Ramen & Curry Evening’, and served delicacies like Udon Shoyu Ramen with seafood, Tonkatsu Ramen, Japanese Korokke Curry, Chicken Oyakadon and many more to all its guests. Subhankar, MD of the restaurant, ensured that guests had a good time as Lesley Mais performed at the event, curated by Lalit Sanghvi."
null,null,null,null,null
"TIMESOFINDIA.COM | Updated: Jan 16, 2020, 21:39 IST",null,null,Big sports events today,"NEW DELHI: Here are the big sports events lined up for Thursday (January 16) that comprise the action from Indonesia Masters badminton tournament and third Test between South Africa and England.
(All timings in IST)
1:15 am (Football - FA Cup)
Carlisle vs Cardiff City (Cardiff won 4-3)
Manchester United vs Wolves(United won 1-0)
9:30 am (Khelo India)
Khelo India Youth Games, Day 8
1:30 pm (Cricket - 3rd Test, Day 1)
South Africa vs England ( England 224/4 at stumps)
4.15 pm approx (Badminton - Indonesia Masters)
PV Sindhu vs Sayaka Takahashi in women's singles Round 2 ( Sindhu lost 21-16, 16-21, 19-21)
7:30 pm (Football - Indian Super League)
Chennaiyin FC vs NorthEast United ( Chennaiyin FC won 2-0)"
null,null,null,null,null
null,null,null,null,null
null,null,null,null,null
null,null,null,null,null
null,null,null,null,null
null,null,null,null,null
"TNN | Jan 17, 2020, 00:00 IST",null,City,Musicians have a gala time playing cricket at YMCA Cricket Grounds,"The Margazhi music festival is coming to a close and the classical musicians, who’d tirelessly performed for over a month, took a break and played a game of cricket recently.
In this Cricket Kutchery, all the musicians were split into four teams with 11 players in each team. Most of them are passionate about the sport, and so, all of them gave their best shot. The teams held serious discussions, but when playing the game, were all fun and banter.
After a lot of laughter and bonhomie, it was Trichur Ramakumar’s team that emerged the winner."
null,null,null,null,null
null,null,null,null,null
"Sunayana Suresh | TNN | Jan 17, 2020, 00:00 IST",Sunayana Suresh,City,82 protests in 30 days: Bengaluru gets a political awakening?,"Bengalureans have always been known to stand up for a cause. But the nature of the city has also been such that people had to hitherto take to the streets only for issues that were more civic and lifestyle related, like the diminishing green cover, nightlife issues or new infrastructure harming the cityscape.
In a curious twist, though, in the last one month or so, Bengalureans across age groups, religion, gender and social status have stood up to voice their stance over ongoing political discourses in the nation. Regardless of their point of view, they found protests to join. This begets the question, has Bengaluru suddenly become more politically aware?
‘Bengaluru raises its voice’
Actress and politician Malavika Avinash observes, “Bengaluru has always been a vibrant city, even though it has not been as expressive as Mumbai or Delhi. This is because it is a melting pot of cultures. Its cosmopolitan nature has grown over the past few decades, which is why we see a far more expressive society now. This is very good, as it is important that people express their opinions in a thriving democracy. It doesn’t matter which side they take. Bengaluru seems to be leading South India when it comes to this kind of democratic expression. This has always been seen in Delhi and Mumbai. I am glad that South India has a voice and it has risen from Bengaluru.” Agreeing with her, activist Srinivas Alavilli adds, “Bengaluru is the best example of tolerance, inclusivity and diversity. All of these are ideals upheld by our constitution. There is no one leader, this is a decentralised leader-less movement, which is amazing as people are finding it important to raise their voice and debate, irrespective of the point of view. This is how a healthy democracy should function.”
Youngsters, women lead the way
Actor and activist Chetan points out that this is not just limited to Bengaluru. “If we look at the world today, be it Puerto Rico, Chile or even Hong Kong, there are massive protests that are majorly led by youth, also with the leadership of women. The fact that women, youngsters and students are coming out and voicing their opinions in Bengaluru is a very positive trend. Vandalism is also a form of protest, but the fact that people have discarded that option and chosen a progressive and more peaceful debate is a positive sign, regardless of the ideological basis,” he opines.
Filmmaker Kavitha Lankesh, too, adds that the youth being a part of this is commendable. “Freedom fighter HS Doreswamy recently said that this is only the third time that he is seeing something like this. The first time he saw students partake in a political debate and join protests was during the freedom struggle. The second was during the Emergency. This is the third time that he has seen so many students become aware. Students are the future. If they vote for the political leaders, it is only right that they also should discuss and debate about them. I was at a protest in Town Hall recently and there were many students,” she says.
Srinivas Alavilli goes a step further and says that this could be akin to the emotions seen in the film Rang De Basanti. “The kind of art they are producing, the slogans they are raising and the messages they convey, I see it almost like a Rang De Basanti happening in Bengaluru. We all underestimate the younger generation citing their lack of awareness or apathetic nature. This past one month has made me believe in our future generation. Social media has played a binding force,” he adds."
null,null,null,null,null
null,null,null,null,null
null,null,null,null,null
null,null,null,null,null
null,null,null,null,null
null,null,null,null,null
null,null,null,null,null
null,null,null,null,null
null,null,null,null,null
null,null,null,null,null
null,null,null,null,null
null,null,null,null,null
null,null,null,null,null
null,null,null,null,null
null,null,null,null,null
null,null,null,null,null
null,null,null,null,null
null,null,null,null,null
null,null,null,null,null
null,null,null,null,null
"Sandra Marina Fernandes | TNN | Jan 20, 2020, 00:00 IST",Sandra Marina Fernandes,City,A 20-minute art face-off between Bengaluru artists,"Bengaluru witnessed a quirky riot of colours over the weekend — one that involved the easel, music and a lot of fun. Some 12 artists competed against each other to bag the top slot at the maiden edition of Art Battle Bengaluru. The live painting global tournament saw several art lovers come together to encourage and support the cause of art.
Speaking about the first edition of the event in namma ooru, Pooja Shirali, an organiser, said, “We got to know about this global tournament from a friend, who had participated in the Seattle chapter of it. We found out that this is the world’s largest live art tournament, which takes place in more than 60 cities. But, apparently, it had never happened in India before, which is why we wanted to do this here.”
There were two rounds in the competition, two winners from which were then pitted against each other in the final round. As the artists continued painting, the audiences moved around them in a circle, viewing each artist in action. The winners were chosen by the audience. “The artists weren’t given any theme to follow. They could paint whatever they wanted to, within a time frame of 20 minutes. We did have applicants from other cities as well, but for the first edition, we decided to have only local artists,” says Kaavya Sampath, another organiser.
Nanvi Singh Jhala — a student of Srishti Institute of Art, Design and Technology — was the youngest participant in the art event. Sharing her experience, Nanvi said, “It was both crazy and intense to compete live in front of an audience, with music playing in the background. But I enjoyed the vibe of it. We should have more of such events in the city, as they open the door to many opportunities.”
Chetan S Murthy, a professional artist from Bengaluru, was declared the winner, after he bagged maximum audience votes. He will now compete on the national level. The winner at the national level will then compete at the international tournament, which is scheduled to be held in Tokyo, Japan, in October this year."
null,null,null,null,null
null,null,null,null,null
null,null,null,null,null
null,null,null,null,null
null,null,null,null,null
"TIMESOFINDIA.COM | Updated: Jan 20, 2020, 21:54 IST",null,null,Big sports events today,"NEW DELHI: Here are the big sports events lined up for Monday (January 20) that comprise action from the Australian Open and ICC Under-19 World Cup.
(All timings in IST)
1:30 am (Football - La Liga)
Barcelona vs Granada (Barcelona won 1-0)
3:30 am (Cricket - 3rd T20I)
West Indies vs Ireland (WI won by 9 wickets)
5:30 am (Tennis)
Australian Open, Day 1
9:30 (Khelo India)
Khelo India Youth Games, Day 12
9:30 am (Cricket - Ranji Trophy, Round 6, Day 2)
Mumbai vs Uttar Pradesh ( Mumbai 20/2, trail by 605 runs)
Madhya Pradesh vs Saurashtra ( MP 183/5, trail by 161 runs)
Himachal Pradesh vs Baroda ( Baroda 150/2, trail by 346 runs)
Kerala vs Rajasthan ( Rajasthan won by an innings and 96 runs)
Gujarat vs Punjab ( Gujarat 23/0, lead by 75 runs in 2nd innings)
Delhi vs Vidarbha ( Vidarbha 35/0, lead by 51 runs in 2nd innings)
Bengal vs Hyderabad ( Hyderabad 83/5, trail by 552 runs)
Chhattisgarh vs Tripura ( Chhattisgarh won by an innings and 28 runs)
Tamil Nadu vs Railways ( Tamil Nadu won by an innings and 164 runs)
Jharkhand vs Uttarakhand ( Uttarakhand 4/0, trail by 67 runs in second innings)
Assam vs Maharashtra ( Maharashtra 106/2, lead by 37 runs in second innings)
Services vs Haryana ( Haryana set 213-run target for Services)
Odisha vs Jammu and Kashmir ( Odisha 136/7, lead by 173 runs in 2nd innings)
1:30 pm (Cricket - 3rd Test, Day 5)
South Africa vs England ( England won by an innings and 53 runs)
1:30 pm (Cricket - 1st Test, Day 2)
Zimbabwe vs Sri Lanka (Sri Lanka 42/1 at stumps, trail by 316 runs)
1:30 pm (Cricket - ICC Under-19 World Cup)
England vs West Indies (West Indies won by 71 runs via D/L method)
Australia vs Nigeria (Australia won by 10 wickets)
2:00 pm (Football - I-League)
Minerva vs Gokulam (Minerva won 3-1)"
null,null,null,null,null
null,null,null,null,null
null,null,null,null,null
null,null,null,null,null
null,null,null,null,null
null,null,null,null,null
null,null,null,null,null
null,null,null,null,null
null,null,null,null,null
null,null,null,null,null
null,null,null,null,null
null,null,null,null,null
null,null,null,null,null
null,null,null,null,null
null,null,null,null,null
null,null,null,null,null
null,null,null,null,null
null,null,null,null,null
null,null,null,null,null
"Reema Gowalla | TNN | Updated: Jan 24, 2020, 14:13 IST",Reema Gowalla,City,Putting a play together through video calls felt like a miracle: Jeff Baron,"Scheduling a team meeting across different time zones or firing an employee sitting at a remote location over a video call is something technology allows you to do today. Boon or bane? That debate can go on. But bringing out an entire drama production — from the initial talks to the final rehearsals — via a telecommunications app looks like a big plunge for the theatre world. And that’s the curious story behind the Bengaluru premiere of American author-playwright-director Jeff Baron’s globally popular play,
Visiting Mr. Green
— a comedy-drama that sifts through generations, religion, culture and sexuality. Written more than two decades ago, this award-winning piece has had over 500 productions in nearly 25 languages. India is the 50th nation to stage the play. The play will be staged at Ranga Shankara on February 1 (3.30 pm and 7.30 pm). In a telephonic conversation from New York, Jeff spoke to us about the Indian adaptation that features veteran theatre personality, MK Raina (as Mr Green), and actor Aakash Prabhakar (as Ross Gardiner), what he finds interesting about the Indian audience and more. Excerpts:

‘Speaking through computer screens seemed more intimate than meeting in person’

Ambitious as it may sound, the fact that I started working with Raina and Aakash through video calls, sitting in my New York City apartment, a few months before we met in person, was a huge leap of faith for all of us. Yes, technology has made the world a smaller place in many ways, but conducting rehearsals online was a unique experience. I eventually started working with music composer Prashanth Srinivas, set designer Vivek Jadhav, lighting designer Vikrant Thakar, stage manager Jaymin Thakkar, and assistant director Mallika Shah, as well. It felt like working with old friends and colleagues; a true meeting of the minds. I think virtual communication is the way forward, as it can open the door to more transcultural collaborations in theatre.

What makes Visiting Mr. Green a relevant watch in India today

Visiting Mr. Green
, which runs for 1 hour and 35 minutes, is a cross-generational play that has resonated with people from different cultures. It is known to promote a certain sense of tolerance across national and societal borders. The narrative is basically a conversation between an 86-year-old widower and a 29-year-old corporate executive, who is ordered by the court to routinely visit the former, after the latter almost ran over him in a case of reckless driving. The play investigates our deep-seated religious differences, while also addressing questions of sexuality. As the tone of the script goes from comic to serious and back, the narrative keeps the focus on how people from different generations look at things differently. The play is partly autobiographical; it’s about real experiences. Thus, many find it quite relatable too. Plans are afoot to come up with a Hindi translation for the play, which will enable us to take the production to more towns and cities across the country. The play was earlier staged in Greece, Germany, Mexico, Israel, the Czech Republic, Turkey and Uruguay, among other nations.

‘There is an intellectual rigour in Indian theatre’

There is some really fine craftsmanship that I have noticed among playwrights and actors in India. There is an intellectual rigour which, I think, is exclusive to this country. I am very keen on working with more people from the theatre circuit in India. What also amazed me was that people from various age groups enjoy theatre here, and they respond to this art form so well. In the US and Europe, the scene is quite different. You’ll mostly see silver hair in the audience."
null,null,null,null,null
null,null,null,null,null
null,null,null,null,null
null,null,null,null,null
